hospital_id,doctor_id,test_type,test_duration
93351,96351,MRI,96
93352,96352,MRI,93
93353,96353,MRI,103
93354,96354,MRI,19
93355,96355,CT Scan,59
93356,96356,CT Scan,173
93357,96357,CT Scan,149
93358,96358,MRI,102
93359,96359,Blood Test,67
93360,96360,MRI,133
93361,96361,Blood Test,71
93362,96362,CT Scan,53
93363,96363,CT Scan,39
93364,96364,MRI,66
93365,96365,Blood Test,135
93366,96366,Blood Test,158
93367,96367,X-Ray,56
93368,96368,CT Scan,141
93369,96369,CT Scan,22
93370,96370,X-Ray,15
93371,96371,Blood Test,75
93372,96372,MRI,161
93373,96373,MRI,103
93374,96374,X-Ray,81
93375,96375,CT Scan,53
93376,96376,X-Ray,34
93377,96377,CT Scan,33
93378,96378,X-Ray,72
93379,96379,MRI,156
93380,96380,Blood Test,77
93381,96381,X-Ray,129
93382,96382,X-Ray,114
93383,96383,MRI,169
93384,96384,Blood Test,154
93385,96385,CT Scan,56
93386,96386,X-Ray,127
93387,96387,Blood Test,118
93388,96388,CT Scan,67
93389,96389,Blood Test,147
93390,96390,X-Ray,26
93391,96391,X-Ray,156
93392,96392,Blood Test,131
93393,96393,MRI,143
93394,96394,MRI,53
93395,96395,X-Ray,88
93396,96396,Blood Test,133
93397,96397,X-Ray,73
93398,96398,X-Ray,125
93399,96399,CT Scan,86
93400,96400,CT Scan,165
93401,96401,MRI,15
93402,96402,CT Scan,155
93403,96403,X-Ray,74
93404,96404,CT Scan,170
93405,96405,X-Ray,35
93406,96406,CT Scan,46
93407,96407,X-Ray,150
93408,96408,MRI,80
93409,96409,CT Scan,137
93410,96410,Blood Test,114
93411,96411,CT Scan,169
93412,96412,Blood Test,64
93413,96413,CT Scan,160
93414,96414,MRI,175
93415,96415,MRI,48
93416,96416,X-Ray,169
93417,96417,CT Scan,138
93418,96418,Blood Test,117
93419,96419,Blood Test,134
93420,96420,X-Ray,33
93421,96421,Blood Test,103
93422,96422,Blood Test,149
93423,96423,X-Ray,34
93424,96424,MRI,17
93425,96425,X-Ray,58
93426,96426,MRI,26
93427,96427,Blood Test,129
93428,96428,X-Ray,153
93429,96429,X-Ray,61
93430,96430,Blood Test,121
93431,96431,Blood Test,118
93432,96432,X-Ray,22
93433,96433,CT Scan,178
93434,96434,CT Scan,106
93435,96435,MRI,23
93436,96436,CT Scan,93
93437,96437,Blood Test,72
93438,96438,X-Ray,46
93439,96439,Blood Test,107
93440,96440,Blood Test,102
93441,96441,X-Ray,163
93442,96442,CT Scan,132
93443,96443,X-Ray,148
93444,96444,CT Scan,121
93445,96445,MRI,177
93446,96446,Blood Test,82
93447,96447,Blood Test,38
93448,96448,CT Scan,59
93449,96449,MRI,166
93450,96450,CT Scan,68
93451,96451,MRI,105
93452,96452,CT Scan,153
93453,96453,MRI,99
93454,96454,CT Scan,48
93455,96455,X-Ray,35
93456,96456,X-Ray,120
93457,96457,MRI,141
93458,96458,X-Ray,131
93459,96459,Blood Test,97
93460,96460,Blood Test,75
93461,96461,X-Ray,167
93462,96462,X-Ray,86
93463,96463,CT Scan,36
93464,96464,Blood Test,73
93465,96465,Blood Test,51
93466,96466,CT Scan,119
93467,96467,MRI,37
93468,96468,Blood Test,129
93469,96469,Blood Test,121
93470,96470,X-Ray,42
93471,96471,CT Scan,167
93472,96472,MRI,140
93473,96473,CT Scan,175
93474,96474,X-Ray,110
93475,96475,X-Ray,99
93476,96476,CT Scan,170
93477,96477,Blood Test,73
93478,96478,CT Scan,150
93479,96479,X-Ray,73
93480,96480,X-Ray,62
93481,96481,MRI,34
93482,96482,MRI,141
93483,96483,X-Ray,37
93484,96484,Blood Test,170
93485,96485,X-Ray,164
93486,96486,MRI,171
93487,96487,CT Scan,49
93488,96488,CT Scan,114
93489,96489,X-Ray,53
93490,96490,MRI,69
93491,96491,MRI,28
93492,96492,MRI,30
93493,96493,Blood Test,91
93494,96494,Blood Test,121
93495,96495,MRI,127
93496,96496,CT Scan,83
93497,96497,Blood Test,19
93498,96498,Blood Test,125
93499,96499,Blood Test,76
93500,96500,CT Scan,46
93501,96501,CT Scan,64
93502,96502,Blood Test,105
93503,96503,Blood Test,62
93504,96504,CT Scan,64
93505,96505,CT Scan,97
93506,96506,MRI,62
93507,96507,Blood Test,86
93508,96508,Blood Test,87
93509,96509,MRI,179
93510,96510,X-Ray,42
93511,96511,X-Ray,45
93512,96512,CT Scan,51
93513,96513,MRI,167
93514,96514,X-Ray,92
93515,96515,X-Ray,121
93516,96516,X-Ray,88
93517,96517,CT Scan,40
93518,96518,X-Ray,165
93519,96519,X-Ray,80
93520,96520,Blood Test,130
93521,96521,CT Scan,56
93522,96522,CT Scan,114
93523,96523,MRI,129
93524,96524,X-Ray,134
93525,96525,X-Ray,31
93526,96526,X-Ray,162
93527,96527,X-Ray,67
93528,96528,Blood Test,126
93529,96529,X-Ray,148
93530,96530,CT Scan,95
93531,96531,X-Ray,152
93532,96532,X-Ray,179
93533,96533,Blood Test,111
93534,96534,X-Ray,41
93535,96535,MRI,39
93536,96536,CT Scan,82
93537,96537,MRI,179
93538,96538,MRI,137
93539,96539,X-Ray,40
93540,96540,X-Ray,29
93541,96541,Blood Test,69
93542,96542,CT Scan,141
93543,96543,Blood Test,100
93544,96544,Blood Test,164
93545,96545,X-Ray,130
93546,96546,Blood Test,154
93547,96547,MRI,72
93548,96548,MRI,105
93549,96549,MRI,36
93550,96550,MRI,87
93551,96551,Blood Test,130
93552,96552,X-Ray,29
93553,96553,X-Ray,109
93554,96554,X-Ray,34
93555,96555,CT Scan,110
93556,96556,Blood Test,126
93557,96557,X-Ray,154
93558,96558,MRI,59
93559,96559,X-Ray,57
93560,96560,X-Ray,166
93561,96561,CT Scan,68
93562,96562,CT Scan,120
93563,96563,CT Scan,72
93564,96564,CT Scan,144
93565,96565,CT Scan,80
93566,96566,CT Scan,65
93567,96567,Blood Test,90
93568,96568,Blood Test,75
93569,96569,X-Ray,160
93570,96570,MRI,110
93571,96571,MRI,134
93572,96572,Blood Test,147
93573,96573,Blood Test,154
93574,96574,Blood Test,108
93575,96575,MRI,129
93576,96576,Blood Test,82
93577,96577,MRI,133
93578,96578,CT Scan,169
93579,96579,CT Scan,89
93580,96580,Blood Test,16
93581,96581,CT Scan,69
93582,96582,Blood Test,126
93583,96583,MRI,84
93584,96584,Blood Test,17
93585,96585,CT Scan,34
93586,96586,X-Ray,174
93587,96587,X-Ray,58
93588,96588,MRI,33
93589,96589,MRI,36
93590,96590,CT Scan,147
93591,96591,Blood Test,84
93592,96592,X-Ray,67
93593,96593,X-Ray,110
93594,96594,MRI,146
93595,96595,X-Ray,167
93596,96596,X-Ray,106
93597,96597,Blood Test,119
93598,96598,CT Scan,99
93599,96599,Blood Test,144
93600,96600,Blood Test,17
93601,96601,Blood Test,85
93602,96602,X-Ray,142
93603,96603,CT Scan,175
93604,96604,CT Scan,142
93605,96605,CT Scan,162
93606,96606,MRI,62
93607,96607,CT Scan,26
93608,96608,X-Ray,173
93609,96609,CT Scan,60
93610,96610,Blood Test,68
93611,96611,Blood Test,63
93612,96612,X-Ray,104
93613,96613,X-Ray,75
93614,96614,Blood Test,41
93615,96615,MRI,160
93616,96616,X-Ray,75
93617,96617,Blood Test,161
93618,96618,Blood Test,20
93619,96619,CT Scan,54
93620,96620,X-Ray,54
93621,96621,MRI,104
93622,96622,X-Ray,69
93623,96623,MRI,155
93624,96624,MRI,167
93625,96625,Blood Test,96
93626,96626,MRI,100
93627,96627,Blood Test,168
93628,96628,X-Ray,88
93629,96629,MRI,117
93630,96630,Blood Test,156
93631,96631,X-Ray,145
93632,96632,CT Scan,84
93633,96633,Blood Test,70
93634,96634,Blood Test,38
93635,96635,X-Ray,105
93636,96636,CT Scan,48
93637,96637,Blood Test,98
93638,96638,Blood Test,119
93639,96639,CT Scan,79
93640,96640,CT Scan,71
93641,96641,CT Scan,127
93642,96642,CT Scan,132
93643,96643,CT Scan,168
93644,96644,MRI,115
93645,96645,MRI,86
93646,96646,CT Scan,138
93647,96647,X-Ray,164
93648,96648,X-Ray,139
93649,96649,X-Ray,173
93650,96650,Blood Test,96
93651,96651,MRI,40
93652,96652,MRI,153
93653,96653,Blood Test,123
93654,96654,X-Ray,141
93655,96655,MRI,120
93656,96656,MRI,76
93657,96657,MRI,158
93658,96658,X-Ray,86
93659,96659,CT Scan,47
93660,96660,CT Scan,143
93661,96661,MRI,86
93662,96662,MRI,119
93663,96663,CT Scan,143
93664,96664,X-Ray,174
93665,96665,CT Scan,42
93666,96666,Blood Test,106
93667,96667,MRI,164
93668,96668,CT Scan,123
93669,96669,X-Ray,169
93670,96670,X-Ray,42
93671,96671,Blood Test,47
93672,96672,Blood Test,116
93673,96673,MRI,161
93674,96674,X-Ray,126
93675,96675,X-Ray,26
93676,96676,Blood Test,57
93677,96677,X-Ray,165
93678,96678,Blood Test,27
93679,96679,CT Scan,54
93680,96680,MRI,24
93681,96681,X-Ray,54
93682,96682,MRI,127
93683,96683,X-Ray,96
93684,96684,CT Scan,60
93685,96685,X-Ray,22
93686,96686,CT Scan,45
93687,96687,CT Scan,62
93688,96688,MRI,107
93689,96689,MRI,127
93690,96690,X-Ray,158
93691,96691,Blood Test,51
93692,96692,Blood Test,83
93693,96693,X-Ray,83
93694,96694,X-Ray,60
93695,96695,X-Ray,136
93696,96696,Blood Test,135
93697,96697,Blood Test,51
93698,96698,CT Scan,119
93699,96699,Blood Test,45
93700,96700,Blood Test,123
93701,96701,Blood Test,146
93702,96702,CT Scan,58
93703,96703,CT Scan,118
93704,96704,CT Scan,152
93705,96705,X-Ray,52
93706,96706,CT Scan,77
93707,96707,CT Scan,53
93708,96708,X-Ray,138
93709,96709,MRI,169
93710,96710,MRI,87
93711,96711,CT Scan,131
93712,96712,Blood Test,57
93713,96713,Blood Test,158
93714,96714,Blood Test,25
93715,96715,CT Scan,99
93716,96716,Blood Test,48
93717,96717,CT Scan,55
93718,96718,CT Scan,40
93719,96719,MRI,78
93720,96720,MRI,92
93721,96721,MRI,178
93722,96722,X-Ray,133
93723,96723,X-Ray,167
93724,96724,CT Scan,63
93725,96725,CT Scan,125
93726,96726,Blood Test,34
93727,96727,Blood Test,97
93728,96728,X-Ray,96
93729,96729,X-Ray,90
93730,96730,Blood Test,108
93731,96731,Blood Test,22
93732,96732,CT Scan,55
93733,96733,Blood Test,106
93734,96734,X-Ray,169
93735,96735,CT Scan,104
93736,96736,X-Ray,112
93737,96737,X-Ray,89
93738,96738,MRI,112
93739,96739,MRI,154
93740,96740,CT Scan,64
93741,96741,CT Scan,90
93742,96742,MRI,29
93743,96743,CT Scan,162
93744,96744,X-Ray,79
93745,96745,Blood Test,59
93746,96746,CT Scan,85
93747,96747,Blood Test,45
93748,96748,Blood Test,87
93749,96749,X-Ray,19
93750,96750,MRI,37
93751,96751,Blood Test,22
93752,96752,MRI,98
93753,96753,CT Scan,85
93754,96754,Blood Test,162
93755,96755,X-Ray,104
93756,96756,X-Ray,147
93757,96757,CT Scan,71
93758,96758,CT Scan,171
93759,96759,CT Scan,60
93760,96760,CT Scan,155
93761,96761,Blood Test,45
93762,96762,MRI,148
93763,96763,MRI,92
93764,96764,CT Scan,94
93765,96765,MRI,150
93766,96766,MRI,34
93767,96767,MRI,37
93768,96768,MRI,36
93769,96769,Blood Test,153
93770,96770,MRI,32
93771,96771,CT Scan,85
93772,96772,X-Ray,54
93773,96773,X-Ray,50
93774,96774,MRI,24
93775,96775,Blood Test,58
93776,96776,CT Scan,92
93777,96777,CT Scan,128
93778,96778,MRI,117
93779,96779,X-Ray,141
93780,96780,Blood Test,85
93781,96781,CT Scan,175
93782,96782,X-Ray,108
93783,96783,Blood Test,42
93784,96784,Blood Test,161
93785,96785,CT Scan,91
93786,96786,CT Scan,118
93787,96787,MRI,118
93788,96788,Blood Test,36
93789,96789,MRI,172
93790,96790,CT Scan,50
93791,96791,CT Scan,18
93792,96792,MRI,109
93793,96793,CT Scan,173
93794,96794,MRI,24
93795,96795,Blood Test,168
93796,96796,Blood Test,73
93797,96797,MRI,143
93798,96798,CT Scan,140
93799,96799,MRI,159
93800,96800,X-Ray,71
93801,96801,X-Ray,134
93802,96802,MRI,141
93803,96803,MRI,169
93804,96804,MRI,153
93805,96805,Blood Test,171
93806,96806,X-Ray,103
93807,96807,Blood Test,17
93808,96808,CT Scan,76
93809,96809,MRI,127
93810,96810,Blood Test,104
93811,96811,MRI,165
93812,96812,MRI,154
93813,96813,X-Ray,35
93814,96814,Blood Test,140
93815,96815,Blood Test,158
93816,96816,Blood Test,95
93817,96817,X-Ray,162
93818,96818,X-Ray,72
93819,96819,CT Scan,169
93820,96820,Blood Test,74
93821,96821,CT Scan,111
93822,96822,X-Ray,129
93823,96823,MRI,28
93824,96824,CT Scan,165
93825,96825,MRI,137
93826,96826,X-Ray,48
93827,96827,Blood Test,145
93828,96828,MRI,69
93829,96829,X-Ray,135
93830,96830,X-Ray,128
93831,96831,MRI,136
93832,96832,Blood Test,70
93833,96833,CT Scan,68
93834,96834,CT Scan,139
93835,96835,CT Scan,52
93836,96836,Blood Test,15
93837,96837,CT Scan,40
93838,96838,Blood Test,17
93839,96839,Blood Test,17
93840,96840,CT Scan,40
93841,96841,CT Scan,36
93842,96842,X-Ray,35
93843,96843,Blood Test,130
93844,96844,X-Ray,134
93845,96845,Blood Test,37
93846,96846,X-Ray,166
93847,96847,CT Scan,79
93848,96848,CT Scan,137
93849,96849,CT Scan,72
93850,96850,CT Scan,68
93851,96851,X-Ray,54
93852,96852,CT Scan,112
93853,96853,X-Ray,81
93854,96854,CT Scan,50
93855,96855,CT Scan,120
93856,96856,Blood Test,116
93857,96857,CT Scan,166
93858,96858,X-Ray,108
93859,96859,Blood Test,90
93860,96860,MRI,81
93861,96861,CT Scan,51
93862,96862,MRI,171
93863,96863,X-Ray,152
93864,96864,MRI,38
93865,96865,Blood Test,50
93866,96866,Blood Test,125
93867,96867,CT Scan,133
93868,96868,CT Scan,66
93869,96869,X-Ray,160
93870,96870,X-Ray,15
93871,96871,MRI,151
93872,96872,CT Scan,70
93873,96873,Blood Test,174
93874,96874,CT Scan,110
93875,96875,CT Scan,135
93876,96876,X-Ray,176
93877,96877,MRI,15
93878,96878,CT Scan,154
93879,96879,X-Ray,95
93880,96880,Blood Test,156
93881,96881,X-Ray,109
93882,96882,CT Scan,116
93883,96883,Blood Test,45
93884,96884,MRI,15
93885,96885,CT Scan,102
93886,96886,X-Ray,147
93887,96887,X-Ray,159
93888,96888,Blood Test,144
93889,96889,MRI,71
93890,96890,Blood Test,28
93891,96891,X-Ray,130
93892,96892,CT Scan,38
93893,96893,CT Scan,136
93894,96894,MRI,95
93895,96895,MRI,153
93896,96896,MRI,91
93897,96897,MRI,104
93898,96898,X-Ray,93
93899,96899,CT Scan,108
93900,96900,Blood Test,147
93901,96901,X-Ray,35
93902,96902,CT Scan,175
93903,96903,X-Ray,144
93904,96904,CT Scan,55
93905,96905,Blood Test,150
93906,96906,CT Scan,157
93907,96907,MRI,157
93908,96908,MRI,176
93909,96909,X-Ray,83
93910,96910,Blood Test,139
93911,96911,Blood Test,21
93912,96912,MRI,163
93913,96913,MRI,142
93914,96914,MRI,31
93915,96915,X-Ray,84
93916,96916,CT Scan,37
93917,96917,CT Scan,54
93918,96918,Blood Test,96
93919,96919,CT Scan,68
93920,96920,Blood Test,161
93921,96921,Blood Test,78
93922,96922,MRI,111
93923,96923,X-Ray,150
93924,96924,X-Ray,152
93925,96925,MRI,121
93926,96926,X-Ray,137
93927,96927,CT Scan,81
93928,96928,Blood Test,134
93929,96929,MRI,176
93930,96930,MRI,158
93931,96931,CT Scan,67
93932,96932,Blood Test,39
93933,96933,X-Ray,100
93934,96934,MRI,52
93935,96935,Blood Test,37
93936,96936,Blood Test,127
93937,96937,MRI,49
93938,96938,Blood Test,119
93939,96939,X-Ray,38
93940,96940,CT Scan,20
93941,96941,MRI,179
93942,96942,Blood Test,36
93943,96943,X-Ray,120
93944,96944,Blood Test,87
93945,96945,Blood Test,43
93946,96946,Blood Test,102
93947,96947,CT Scan,49
93948,96948,MRI,102
93949,96949,X-Ray,169
93950,96950,Blood Test,48
93951,96951,MRI,29
93952,96952,CT Scan,30
93953,96953,MRI,139
93954,96954,CT Scan,23
93955,96955,MRI,168
93956,96956,MRI,76
93957,96957,CT Scan,30
93958,96958,Blood Test,172
93959,96959,MRI,57
93960,96960,MRI,148
93961,96961,Blood Test,20
93962,96962,X-Ray,162
93963,96963,CT Scan,69
93964,96964,CT Scan,44
93965,96965,CT Scan,141
93966,96966,MRI,123
93967,96967,Blood Test,26
93968,96968,Blood Test,83
93969,96969,CT Scan,101
93970,96970,CT Scan,22
93971,96971,CT Scan,29
93972,96972,MRI,130
93973,96973,CT Scan,167
93974,96974,MRI,95
93975,96975,X-Ray,58
93976,96976,X-Ray,149
93977,96977,Blood Test,107
93978,96978,X-Ray,151
93979,96979,Blood Test,133
93980,96980,X-Ray,124
93981,96981,MRI,129
93982,96982,MRI,102
93983,96983,X-Ray,119
93984,96984,CT Scan,28
93985,96985,X-Ray,120
93986,96986,CT Scan,94
93987,96987,MRI,103
93988,96988,MRI,95
93989,96989,CT Scan,49
93990,96990,Blood Test,125
93991,96991,MRI,150
93992,96992,Blood Test,141
93993,96993,Blood Test,143
93994,96994,MRI,46
93995,96995,Blood Test,50
93996,96996,MRI,97
93997,96997,CT Scan,93
93998,96998,MRI,139
93999,96999,X-Ray,167
94000,97000,MRI,173
94001,97001,Blood Test,175
94002,97002,Blood Test,56
94003,97003,MRI,96
94004,97004,X-Ray,150
94005,97005,CT Scan,91
94006,97006,CT Scan,95
94007,97007,X-Ray,168
94008,97008,MRI,105
94009,97009,CT Scan,21
94010,97010,MRI,137
94011,97011,X-Ray,155
94012,97012,MRI,116
94013,97013,X-Ray,118
94014,97014,X-Ray,28
94015,97015,X-Ray,92
94016,97016,CT Scan,154
94017,97017,CT Scan,72
94018,97018,Blood Test,136
94019,97019,CT Scan,161
94020,97020,MRI,128
94021,97021,X-Ray,36
94022,97022,X-Ray,90
94023,97023,MRI,41
94024,97024,MRI,85
94025,97025,X-Ray,127
94026,97026,MRI,103
94027,97027,Blood Test,88
94028,97028,MRI,83
94029,97029,Blood Test,162
94030,97030,Blood Test,34
94031,97031,CT Scan,161
94032,97032,MRI,104
94033,97033,MRI,15
94034,97034,CT Scan,101
94035,97035,MRI,50
94036,97036,X-Ray,80
94037,97037,MRI,135
94038,97038,MRI,50
94039,97039,X-Ray,136
94040,97040,MRI,105
94041,97041,X-Ray,23
94042,97042,X-Ray,74
94043,97043,MRI,169
94044,97044,X-Ray,29
94045,97045,MRI,175
94046,97046,MRI,49
94047,97047,X-Ray,95
94048,97048,Blood Test,178
94049,97049,Blood Test,57
94050,97050,MRI,20
94051,97051,MRI,86
94052,97052,CT Scan,115
94053,97053,CT Scan,20
94054,97054,X-Ray,64
94055,97055,Blood Test,49
94056,97056,X-Ray,32
94057,97057,MRI,133
94058,97058,MRI,100
94059,97059,Blood Test,70
94060,97060,Blood Test,117
94061,97061,MRI,144
94062,97062,MRI,140
94063,97063,X-Ray,150
94064,97064,Blood Test,159
94065,97065,X-Ray,127
94066,97066,CT Scan,178
94067,97067,MRI,68
94068,97068,MRI,135
94069,97069,X-Ray,24
94070,97070,X-Ray,54
94071,97071,MRI,130
94072,97072,CT Scan,57
94073,97073,Blood Test,65
94074,97074,CT Scan,87
94075,97075,MRI,164
94076,97076,MRI,72
94077,97077,X-Ray,173
94078,97078,MRI,50
94079,97079,CT Scan,147
94080,97080,Blood Test,138
94081,97081,Blood Test,144
94082,97082,Blood Test,73
94083,97083,X-Ray,104
94084,97084,MRI,134
94085,97085,CT Scan,56
94086,97086,MRI,98
94087,97087,Blood Test,40
94088,97088,X-Ray,41
94089,97089,MRI,125
94090,97090,CT Scan,99
94091,97091,MRI,132
94092,97092,X-Ray,137
94093,97093,Blood Test,74
94094,97094,MRI,170
94095,97095,Blood Test,40
94096,97096,X-Ray,70
94097,97097,X-Ray,70
94098,97098,Blood Test,46
94099,97099,MRI,77
94100,97100,Blood Test,54
94101,97101,MRI,44
94102,97102,X-Ray,46
94103,97103,X-Ray,170
94104,97104,X-Ray,130
94105,97105,X-Ray,32
94106,97106,MRI,119
94107,97107,X-Ray,60
94108,97108,MRI,141
94109,97109,CT Scan,53
94110,97110,MRI,51
94111,97111,Blood Test,55
94112,97112,MRI,24
94113,97113,MRI,19
94114,97114,X-Ray,80
94115,97115,Blood Test,128
94116,97116,MRI,92
94117,97117,X-Ray,41
94118,97118,CT Scan,119
94119,97119,Blood Test,149
94120,97120,CT Scan,134
94121,97121,CT Scan,22
94122,97122,MRI,49
94123,97123,CT Scan,15
94124,97124,X-Ray,55
94125,97125,CT Scan,75
94126,97126,CT Scan,75
94127,97127,MRI,177
94128,97128,CT Scan,76
94129,97129,CT Scan,98
94130,97130,MRI,52
94131,97131,Blood Test,52
94132,97132,CT Scan,20
94133,97133,X-Ray,69
94134,97134,X-Ray,22
94135,97135,X-Ray,47
94136,97136,CT Scan,158
94137,97137,CT Scan,114
94138,97138,CT Scan,130
94139,97139,MRI,26
94140,97140,CT Scan,45
94141,97141,MRI,174
94142,97142,MRI,105
94143,97143,CT Scan,136
94144,97144,Blood Test,148
94145,97145,X-Ray,155
94146,97146,Blood Test,24
94147,97147,CT Scan,129
94148,97148,MRI,16
94149,97149,CT Scan,33
94150,97150,Blood Test,111
94151,97151,CT Scan,86
94152,97152,X-Ray,179
94153,97153,Blood Test,138
94154,97154,MRI,17
94155,97155,MRI,148
94156,97156,Blood Test,45
94157,97157,CT Scan,102
94158,97158,Blood Test,49
94159,97159,Blood Test,173
94160,97160,X-Ray,34
94161,97161,X-Ray,23
94162,97162,Blood Test,49
94163,97163,Blood Test,71
94164,97164,Blood Test,149
94165,97165,X-Ray,172
94166,97166,Blood Test,59
94167,97167,Blood Test,179
94168,97168,X-Ray,94
94169,97169,X-Ray,40
94170,97170,CT Scan,86
94171,97171,X-Ray,176
94172,97172,MRI,60
94173,97173,Blood Test,118
94174,97174,Blood Test,66
94175,97175,MRI,48
94176,97176,X-Ray,88
94177,97177,MRI,112
94178,97178,CT Scan,49
94179,97179,CT Scan,75
94180,97180,Blood Test,127
94181,97181,Blood Test,179
94182,97182,Blood Test,31
94183,97183,Blood Test,72
94184,97184,Blood Test,71
94185,97185,X-Ray,73
94186,97186,X-Ray,83
94187,97187,CT Scan,112
94188,97188,MRI,46
94189,97189,MRI,149
94190,97190,Blood Test,16
94191,97191,X-Ray,39
94192,97192,CT Scan,60
94193,97193,CT Scan,34
94194,97194,Blood Test,75
94195,97195,MRI,155
94196,97196,MRI,106
94197,97197,X-Ray,154
94198,97198,X-Ray,137
94199,97199,Blood Test,144
94200,97200,X-Ray,82
94201,97201,MRI,85
94202,97202,CT Scan,173
94203,97203,CT Scan,148
94204,97204,MRI,66
94205,97205,CT Scan,158
94206,97206,MRI,58
94207,97207,X-Ray,83
94208,97208,X-Ray,178
94209,97209,CT Scan,138
94210,97210,X-Ray,162
94211,97211,Blood Test,138
